ID Sensor,Ubicacionn,Fecha y Hora,Temperatura (C),Humedad (%),Nivel de Bateria (%)
S4687,Sótano,2024-10-26 16:16:35,16.96,36.93,64.65
S4788,Edificio A,2024-10-26 11:36:35,24.1,40.27,71.07
S5899,Sótano,2024-10-25 17:09:35,26.32,37.73,69.98
S4412,Sótano,2024-10-26 01:10:35,20.66,36.14,43.23
S5193,Sótano,2024-10-25 22:08:35,28.28,62.02,20.49
S8966,Edificio B,2024-10-26 13:46:35,28.78,38.19,62.43
S8028,Edificio B,2024-10-26 00:47:35,24.66,54.78,85.09
S9009,Edificio A,2024-10-26 09:29:35,16.23,33.04,52.32
S6534,Edificio A,2024-10-25 17:52:35,21.06,35.35,99.61
S4469,Edificio B,2024-10-26 02:41:35,26.78,32.44,49.23
S5644,Sótano,2024-10-26 07:40:35,22.91,56.47,35.26
S9308,Edificio B,2024-10-25 23:11:35,27.96,51.02,36.36
S8333,Edificio B,2024-10-26 03:16:35,24.52,54.31,74.55
S6856,Sótano,2024-10-26 15:26:35,22.02,39.58,50.33
S9655,Edificio A,2024-10-26 13:39:35,26.92,31.98,20.16
S3496,Edificio A,2024-10-26 00:23:35,24.83,49.47,80.84
S9756,Edificio A,2024-10-26 04:28:35,20.44,55.27,22.38
S8504,Exteriores,2024-10-26 00:50:35,16.88,64.31,22.81
S3980,Edificio B,2024-10-26 04:06:35,26.84,44.54,88.67
S5112,Sótano,2024-10-25 19:29:35,21.09,75.79,68.48
S2809,Sótano,2024-10-26 01:11:35,17.15,34.53,41.17
S3945,Exteriores,2024-10-26 02:25:35,26.21,31.08,26.62
S9662,Edificio A,2024-10-26 16:26:35,27.07,50.14,37.08
S4557,Exteriores,2024-10-26 01:16:35,26.2,37.11,54.32
S1274,Sótano,2024-10-26 14:25:35,28.75,53.73,97.22
S4172,Edificio A,2024-10-25 23:04:35,16.16,47.99,24.68
S1131,Sótano,2024-10-26 06:38:35,21.3,65.86,30.47
S6797,Edificio B,2024-10-25 21:37:35,19.31,61.01,77.9
S3360,Sótano,2024-10-26 06:51:35,17.05,77.89,23.69
S7002,Edificio A,2024-10-25 19:55:35,25.65,78.89,40.87
S8645,Exteriores,2024-10-26 15:27:35,27.15,33.48,68.35
S4211,Edificio A,2024-10-26 01:09:35,21.93,35.13,87.22
S4141,Edificio B,2024-10-26 08:19:35,20.72,30.51,26.49
S8199,Edificio B,2024-10-25 17:48:35,28.86,73.11,50.35
S2942,Edificio B,2024-10-26 14:39:35,23.7,78.36,45.56
S8572,Sótano,2024-10-25 19:29:35,28.35,57.99,79.3
S6202,Exteriores,2024-10-26 07:58:35,21.19,44.3,67.01
S4399,Edificio A,2024-10-26 05:04:35,27.52,75.67,11.93
S7233,Edificio A,2024-10-26 16:15:35,15.35,40.55,83.42
S7787,Edificio A,2024-10-26 13:10:35,25.27,67.11,53.94
S3213,Sótano,2024-10-25 16:58:35,24.26,55.95,15.98
S7400,Sótano,2024-10-26 09:19:35,22.55,69.44,10.82
S3730,Sótano,2024-10-26 09:07:35,27.59,56.62,70.49
S5412,Edificio B,2024-10-26 12:56:35,19.23,72.2,15.19
S9128,Edificio A,2024-10-25 18:26:35,28.39,37.83,75.01
S7930,Exteriores,2024-10-26 12:02:35,26.28,46.11,77.44
S6963,Edificio B,2024-10-26 05:52:35,16.51,70.21,34.81
S4065,Edificio A,2024-10-26 09:01:35,27.46,69.87,27.54
S2017,Exteriores,2024-10-26 03:48:35,22.79,79.18,91.92
S1292,Sótano,2024-10-25 20:05:35,22.09,79.08,66.58
S8365,Sótano,2024-10-25 23:54:35,25.99,33.61,91.51
S8460,Sótano,2024-10-25 20:54:35,19.36,78.34,48.05
S4760,Exteriores,2024-10-25 21:24:35,26.33,50.66,94.83
S7998,Exteriores,2024-10-25 18:36:35,22.35,36.16,36.7
S2780,Exteriores,2024-10-26 07:55:35,16.96,61.95,57.33
S3311,Sótano,2024-10-26 09:02:35,21.71,49.85,52.93
S7972,Sótano,2024-10-26 03:01:35,18.94,75.43,28.05
S6561,Edificio B,2024-10-26 12:23:35,21.42,30.69,23.41
S8062,Exteriores,2024-10-26 11:49:35,28.91,53.89,71.87
S1305,Sótano,2024-10-26 14:53:35,15.83,79.56,28.3
S9781,Sótano,2024-10-26 04:26:35,24.01,39.37,72.65
S8568,Sótano,2024-10-26 03:56:35,27.44,44.61,96.55
S9900,Sótano,2024-10-26 07:59:35,16.3,63.17,30.19
S1842,Exteriores,2024-10-26 07:26:35,21.27,75.94,71.62
S3371,Edificio A,2024-10-26 15:53:35,17.08,32.47,17.5
S6105,Sótano,2024-10-25 19:15:35,18.37,34.25,84.21
S4720,Exteriores,2024-10-26 13:46:35,26.23,55.34,64.63
S6139,Edificio B,2024-10-25 22:43:35,20.97,59.79,64.94
S2615,Exteriores,2024-10-26 08:38:35,23.43,74.82,63.82
S3889,Sótano,2024-10-26 13:15:35,24.35,45.9,34.53
S4965,Edificio A,2024-10-26 02:08:35,25.19,64.22,89.85
S8863,Edificio A,2024-10-26 09:51:35,28.25,34.15,16.91
S4599,Edificio A,2024-10-26 01:37:35,28.73,36.6,78.69
S2781,Edificio A,2024-10-26 08:05:35,24.38,79.22,17.08
S2362,Exteriores,2024-10-25 17:47:35,20.45,50.3,81.77
S5148,Exteriores,2024-10-26 00:33:35,17.79,56.86,84.65
S4311,Edificio B,2024-10-25 21:59:35,27.71,53.16,99.0
S8158,Edificio B,2024-10-26 07:22:35,26.95,60.52,43.19
S9119,Sótano,2024-10-26 14:29:35,19.72,61.56,45.37
S8099,Sótano,2024-10-25 20:22:35,29.51,32.08,36.08
S7575,Sótano,2024-10-26 06:37:35,16.0,50.73,57.2
S1912,Edificio A,2024-10-26 10:51:35,16.76,34.85,17.77
S3844,Exteriores,2024-10-26 01:40:35,17.4,75.35,47.85
S5001,Edificio B,2024-10-26 14:08:35,15.61,43.29,20.77
S1924,Exteriores,2024-10-26 13:37:35,23.78,37.95,32.61
S8769,Edificio B,2024-10-26 10:51:35,27.43,54.94,52.64
S5495,Exteriores,2024-10-25 18:14:35,21.63,52.56,55.02
S8558,Sótano,2024-10-25 22:05:35,23.49,74.94,90.78
S6276,Edificio B,2024-10-25 18:07:35,23.65,58.77,28.57
S5180,Edificio A,2024-10-26 05:47:35,25.96,72.11,76.76
S8383,Edificio B,2024-10-25 21:56:35,17.58,67.08,91.55
S1403,Edificio A,2024-10-26 02:02:35,29.5,34.86,40.78
S3981,Sótano,2024-10-26 02:13:35,16.8,43.11,11.09
S3589,Sótano,2024-10-25 17:28:35,24.49,62.82,61.81
S2878,Exteriores,2024-10-26 03:14:35,24.29,78.62,93.73
S4589,Edificio A,2024-10-26 03:15:35,21.74,58.75,70.27
S6336,Edificio A,2024-10-26 07:45:35,15.19,56.85,84.32
S7589,Edificio A,2024-10-26 04:14:35,17.18,36.75,29.48
S8220,Sótano,2024-10-26 10:52:35,25.82,60.29,55.85
S7355,Edificio A,2024-10-26 00:16:35,18.14,78.25,80.11
S7597,Edificio A,2024-10-26 09:31:35,18.01,36.43,87.04
S5116,Sótano,2024-10-25 23:39:35,21.14,54.85,93.31
S2426,Sótano,2024-10-25 20:34:35,20.05,46.48,49.31
S7452,Edificio A,2024-10-26 12:07:35,26.6,47.18,61.47
S9533,Sótano,2024-10-25 16:56:35,17.13,63.15,49.61
S3964,Sótano,2024-10-26 15:14:35,25.64,78.52,43.98
S6531,Sótano,2024-10-25 22:00:35,16.21,65.88,27.39
S3582,Edificio B,2024-10-25 18:22:35,20.22,46.31,40.04
S1953,Sótano,2024-10-26 00:26:35,21.67,79.65,41.57
S3973,Edificio B,2024-10-26 10:46:35,20.28,63.29,30.13
S1298,Edificio B,2024-10-26 16:05:35,21.64,43.96,53.06
S7853,Exteriores,2024-10-26 12:27:35,28.84,45.25,55.98
S8331,Exteriores,2024-10-26 12:18:35,15.3,30.06,81.79
S6246,Edificio A,2024-10-26 05:31:35,20.86,40.51,59.81
S6996,Edificio B,2024-10-26 05:06:35,17.44,47.94,80.4
S1937,Sótano,2024-10-26 04:05:35,18.11,78.74,13.94
S1370,Edificio B,2024-10-26 03:41:35,17.83,79.15,60.35
S1180,Sótano,2024-10-26 14:12:35,24.49,74.92,55.87
S2363,Edificio B,2024-10-26 07:32:35,29.39,69.12,39.4
S7977,Edificio A,2024-10-26 10:39:35,23.07,40.85,94.51
S5418,Edificio B,2024-10-25 23:47:35,26.38,46.85,89.31
S1835,Edificio B,2024-10-26 13:56:35,22.2,63.11,68.23
S3917,Edificio A,2024-10-26 13:21:35,25.25,69.26,65.17
S1990,Edificio B,2024-10-25 17:31:35,23.12,43.88,38.7
S3268,Edificio A,2024-10-26 09:26:35,22.87,79.45,13.52
S6390,Exteriores,2024-10-26 08:10:35,26.04,30.45,36.89
S3635,Edificio A,2024-10-26 11:47:35,20.1,65.33,18.29
S6728,Sótano,2024-10-26 13:12:35,20.66,55.17,77.68
S8406,Exteriores,2024-10-26 02:03:35,26.17,45.58,96.55
S3736,Edificio A,2024-10-26 14:07:35,29.5,38.65,80.75
S5493,Edificio A,2024-10-26 08:57:35,21.44,43.09,22.37
S2516,Sótano,2024-10-26 00:25:35,27.76,53.96,68.11
S1123,Sótano,2024-10-26 00:38:35,16.95,38.45,16.6
S6097,Edificio A,2024-10-26 00:55:35,20.48,56.11,58.47
S1910,Exteriores,2024-10-25 20:35:35,22.62,78.57,27.1
S9469,Exteriores,2024-10-25 17:25:35,15.05,34.67,45.1
S2009,Exteriores,2024-10-26 11:33:35,23.69,70.22,95.99
S2423,Sótano,2024-10-25 21:32:35,15.4,30.87,13.24
S8214,Sótano,2024-10-26 15:49:35,27.23,68.83,71.94
S5839,Exteriores,2024-10-26 13:43:35,21.13,33.77,18.75
S2977,Exteriores,2024-10-26 03:30:35,27.53,66.21,51.74
S3893,Edificio B,2024-10-25 21:01:35,20.59,63.54,41.19
S7212,Edificio A,2024-10-26 11:25:35,15.31,73.21,66.6
S2358,Exteriores,2024-10-26 14:24:35,16.29,49.72,32.9
S6137,Exteriores,2024-10-26 11:17:35,26.83,76.38,31.63
S9059,Sótano,2024-10-26 12:20:35,19.63,78.28,19.49
S3292,Exteriores,2024-10-25 17:25:35,22.73,51.3,69.59
S7980,Edificio B,2024-10-26 03:24:35,20.61,52.51,14.93
S5906,Edificio B,2024-10-25 20:24:35,23.96,41.57,66.65
S4299,Sótano,2024-10-26 12:51:35,21.27,79.77,97.46
S8440,Sótano,2024-10-26 16:01:35,18.08,52.88,25.7
S7957,Edificio B,2024-10-26 14:03:35,29.71,35.11,62.79
S9266,Edificio B,2024-10-26 10:09:35,23.16,49.94,80.14
S7988,Edificio A,2024-10-25 23:51:35,20.56,36.28,67.29
S7652,Exteriores,2024-10-26 04:12:35,23.57,48.62,28.46
S3413,Exteriores,2024-10-25 17:47:35,19.66,47.14,35.8
S2429,Edificio A,2024-10-26 00:17:35,17.68,52.74,59.4
S2307,Exteriores,2024-10-26 04:31:35,23.23,36.71,85.38
S8264,Edificio B,2024-10-25 21:21:35,26.47,51.71,35.28
S9921,Exteriores,2024-10-26 16:05:35,24.55,45.48,46.32
S8741,Exteriores,2024-10-25 21:55:35,15.53,38.03,17.63
S9489,Edificio A,2024-10-25 19:42:35,26.83,38.36,10.3
S7529,Exteriores,2024-10-25 22:46:35,25.31,42.22,96.27
S7828,Edificio B,2024-10-26 03:22:35,25.43,79.94,51.15
S1288,Edificio B,2024-10-26 13:50:35,22.95,47.05,51.97
S8304,Edificio A,2024-10-26 03:22:35,15.58,66.02,37.15
S3787,Sótano,2024-10-25 17:31:35,24.52,38.64,96.28
S3680,Edificio B,2024-10-26 00:49:35,29.34,57.61,29.66
S2962,Exteriores,2024-10-25 23:34:35,15.54,33.07,29.91
S2847,Edificio B,2024-10-26 00:06:35,22.81,61.7,30.15
S5709,Edificio A,2024-10-26 03:05:35,20.02,56.74,18.82
S5884,Edificio A,2024-10-26 10:50:35,26.14,47.25,92.35
S3911,Edificio B,2024-10-26 03:37:35,22.05,36.73,52.04
S4125,Sótano,2024-10-26 08:59:35,25.68,62.99,32.75
S6157,Exteriores,2024-10-26 15:15:35,23.06,50.62,42.14
S7391,Sótano,2024-10-26 16:27:35,24.45,71.03,73.24
S9721,Sótano,2024-10-25 17:20:35,27.43,73.09,68.15
S8564,Exteriores,2024-10-26 03:45:35,19.4,33.18,88.36
S8410,Sótano,2024-10-25 17:24:35,25.17,46.17,77.99
S2774,Edificio B,2024-10-25 23:57:35,24.13,46.08,63.8
S8280,Exteriores,2024-10-25 18:53:35,16.89,76.12,51.55
S6215,Edificio A,2024-10-26 12:29:35,24.77,42.04,24.09
S4107,Exteriores,2024-10-25 16:42:35,27.27,35.54,38.17
S9453,Exteriores,2024-10-26 12:28:35,27.6,59.11,40.43
S4488,Edificio B,2024-10-25 18:28:35,24.84,38.35,26.58
S1407,Sótano,2024-10-25 17:46:35,27.34,72.71,14.9
S5937,Exteriores,2024-10-26 16:21:35,24.1,64.4,49.59
S7428,Sótano,2024-10-25 20:32:35,21.35,37.05,80.93
S8700,Sótano,2024-10-25 22:19:35,19.99,43.07,64.46
S3711,Exteriores,2024-10-25 18:06:35,20.93,57.68,80.31
S5728,Edificio B,2024-10-26 11:23:35,27.65,41.32,78.04
S1690,Exteriores,2024-10-26 11:47:35,24.27,68.74,63.12
S2726,Edificio A,2024-10-26 02:00:35,22.0,61.6,58.99
S5609,Edificio B,2024-10-26 05:50:35,27.49,46.81,62.67
S4368,Edificio A,2024-10-26 04:40:35,17.73,52.67,64.88
S7016,Sótano,2024-10-26 12:55:35,27.75,59.4,93.14
S4289,Edificio B,2024-10-26 06:31:35,24.11,33.3,48.82
S7147,Edificio A,2024-10-25 19:12:35,27.55,52.92,89.65
S2913,Edificio A,2024-10-26 15:58:35,23.28,47.24,77.18
S7586,Edificio B,2024-10-26 14:37:35,18.31,65.55,96.98
S2023,Edificio B,2024-10-26 00:53:35,24.09,64.05,97.62
S6632,Edificio A,2024-10-26 09:24:35,17.46,68.76,96.45
S7755,Exteriores,2024-10-26 10:04:35,27.4,46.99,79.96
S2353,Exteriores,2024-10-26 16:03:35,17.14,66.05,66.45
S1917,Edificio A,2024-10-26 02:38:35,19.67,79.95,57.74
S4183,Sótano,2024-10-26 03:47:35,17.9,45.11,58.54
S2843,Edificio A,2024-10-26 03:36:35,22.39,79.61,83.41
S3390,Sótano,2024-10-26 12:28:35,22.54,53.06,45.27
S1341,Edificio A,2024-10-25 16:58:35,19.09,34.44,43.43
S3002,Sótano,2024-10-26 13:30:35,16.61,30.23,61.82
S6357,Edificio B,2024-10-25 20:57:35,23.54,53.51,84.68
S4771,Edificio A,2024-10-26 02:37:35,24.58,35.88,97.19
S6408,Exteriores,2024-10-25 23:45:35,17.85,73.19,50.22
S2379,Edificio B,2024-10-26 08:23:35,22.93,44.14,46.09
S7971,Sótano,2024-10-26 03:10:35,24.85,43.05,63.45
S2523,Edificio A,2024-10-26 00:56:35,18.25,45.96,32.31
S6168,Exteriores,2024-10-26 09:39:35,18.48,78.03,33.94
S7092,Edificio B,2024-10-25 21:12:35,16.81,60.0,88.09
S1107,Exteriores,2024-10-25 23:55:35,23.79,32.22,85.38
S1599,Edificio B,2024-10-26 09:25:35,25.47,79.0,58.8
S2120,Exteriores,2024-10-25 18:34:35,24.05,36.48,47.02
S7393,Edificio A,2024-10-25 16:47:35,28.29,50.71,20.03
S9686,Sótano,2024-10-26 14:11:35,17.16,72.55,66.33
S1859,Exteriores,2024-10-26 11:46:35,15.12,56.23,91.66
S9681,Exteriores,2024-10-26 16:31:35,21.49,36.23,71.0
S1397,Edificio B,2024-10-26 12:40:35,29.32,45.71,37.27
S7719,Edificio B,2024-10-25 23:36:35,17.5,79.02,15.42
S8306,Sótano,2024-10-25 16:43:35,21.04,72.33,21.06
S2103,Edificio A,2024-10-26 06:33:35,24.81,45.07,99.56
S3328,Edificio B,2024-10-25 20:52:35,25.03,33.2,38.09
S8790,Edificio A,2024-10-26 02:45:35,26.73,56.84,13.5
S7438,Edificio A,2024-10-25 21:32:35,22.63,41.6,96.33
S8607,Sótano,2024-10-26 03:22:35,19.06,78.82,38.78
S8931,Edificio A,2024-10-26 07:42:35,17.31,58.2,80.14
S9828,Sótano,2024-10-25 19:12:35,15.64,78.48,16.87
S3745,Sótano,2024-10-25 19:17:35,15.92,63.62,41.21
S7780,Sótano,2024-10-26 02:59:35,22.81,64.72,20.48
S3352,Sótano,2024-10-25 16:47:35,24.92,48.88,73.4
S5350,Edificio B,2024-10-26 08:09:35,20.81,58.5,85.93
S8959,Edificio A,2024-10-26 08:47:35,22.67,67.5,17.45
S5336,Exteriores,2024-10-25 19:00:35,21.18,43.35,96.49
S3363,Edificio B,2024-10-25 20:21:35,17.5,67.65,33.14
S6593,Edificio A,2024-10-26 16:23:35,17.04,71.11,99.0
S7817,Edificio B,2024-10-26 06:38:35,16.47,78.79,88.58
S6664,Edificio A,2024-10-25 18:03:35,27.85,62.89,86.83
S7077,Exteriores,2024-10-26 11:21:35,15.47,37.99,94.22
S7953,Sótano,2024-10-26 07:37:35,22.36,48.79,78.28
S6004,Edificio B,2024-10-25 21:44:35,20.81,33.82,76.14
S7196,Edificio B,2024-10-26 13:35:35,23.4,48.52,53.8
S1954,Sótano,2024-10-26 04:11:35,19.1,47.89,33.52
S8303,Edificio B,2024-10-25 19:03:35,18.21,33.63,77.81
S3883,Edificio A,2024-10-26 10:09:35,19.89,63.45,75.0
S2951,Edificio A,2024-10-25 18:20:35,17.46,48.09,53.08
S2765,Edificio A,2024-10-26 14:58:35,23.76,52.66,84.01
S8042,Sótano,2024-10-26 03:48:35,15.26,50.16,28.38
S1578,Edificio B,2024-10-26 03:11:35,21.59,36.77,96.25
S6030,Sótano,2024-10-25 21:07:35,23.49,65.53,37.53
S4327,Sótano,2024-10-25 22:45:35,24.6,42.31,20.94
S9275,Exteriores,2024-10-26 10:04:35,23.51,47.78,11.29
S7258,Edificio A,2024-10-26 13:05:35,22.75,39.34,74.71
S7743,Edificio B,2024-10-26 04:50:35,28.89,74.26,37.89
S5719,Edificio A,2024-10-25 16:40:35,24.45,48.63,82.53
S2826,Sótano,2024-10-26 00:08:35,29.49,54.1,25.33
S7641,Edificio A,2024-10-26 13:26:35,27.83,47.2,86.51
S5840,Edificio B,2024-10-25 18:01:35,18.37,31.51,70.47
S2746,Edificio A,2024-10-26 05:30:35,24.75,46.44,84.87
S3294,Exteriores,2024-10-26 12:30:35,18.56,68.81,59.28
S8316,Sótano,2024-10-26 13:38:35,22.37,46.4,36.52
S7902,Sótano,2024-10-26 02:16:35,24.77,76.25,18.74
S2614,Edificio A,2024-10-25 17:36:35,16.54,43.71,16.88
S7445,Sótano,2024-10-26 09:36:35,29.7,66.72,87.36
S6395,Sótano,2024-10-26 06:26:35,21.77,73.31,76.31
S7907,Edificio A,2024-10-26 14:41:35,27.46,72.65,56.16
S9597,Exteriores,2024-10-26 09:12:35,19.63,54.56,95.33
S4327,Sótano,2024-10-26 06:09:35,20.18,33.51,87.61
S3126,Edificio B,2024-10-25 18:08:35,20.1,76.97,87.19
S7706,Edificio B,2024-10-26 12:23:35,18.85,77.7,60.71
S9025,Exteriores,2024-10-25 21:12:35,28.92,36.38,39.23
S6001,Sótano,2024-10-25 22:58:35,15.61,51.22,67.17
S7507,Sótano,2024-10-25 22:36:35,19.93,55.07,52.12
S5227,Edificio A,2024-10-26 12:54:35,16.14,47.62,21.73
S2755,Edificio A,2024-10-26 13:14:35,15.96,45.19,49.52
S3862,Edificio B,2024-10-26 02:25:35,24.18,54.85,80.96
S5179,Edificio A,2024-10-26 03:47:35,22.6,57.81,11.9
S2342,Edificio A,2024-10-26 06:51:35,29.29,78.21,38.35
S2677,Edificio B,2024-10-26 14:40:35,20.32,40.88,17.41
S8241,Edificio B,2024-10-26 08:57:35,20.29,76.85,16.08
S9340,Sótano,2024-10-26 16:07:35,17.47,68.29,39.99
S5759,Exteriores,2024-10-26 06:57:35,22.78,35.24,59.65
S2373,Edificio B,2024-10-26 10:27:35,26.44,36.8,40.86
S3838,Sótano,2024-10-26 12:40:35,19.6,39.21,88.6
S1430,Edificio B,2024-10-25 22:56:35,15.3,66.62,76.74
S3725,Edificio B,2024-10-26 12:03:35,29.96,40.69,63.25
S5837,Edificio A,2024-10-26 12:06:35,18.45,53.38,25.99
S3764,Edificio B,2024-10-26 16:11:35,21.39,44.34,13.27
S8630,Exteriores,2024-10-25 21:37:35,28.52,66.89,52.01
S9270,Sótano,2024-10-26 15:57:35,21.28,65.94,27.7
S6870,Sótano,2024-10-25 22:44:35,23.11,57.81,29.34
S3411,Edificio A,2024-10-26 15:57:35,21.7,31.24,40.14
S1896,Exteriores,2024-10-26 07:51:35,16.94,44.32,85.6
S9794,Edificio A,2024-10-26 10:34:35,18.47,54.18,72.69
S3629,Sótano,2024-10-25 21:30:35,17.6,47.51,42.45
S5608,Exteriores,2024-10-26 08:33:35,17.7,69.2,53.26
S5863,Exteriores,2024-10-26 09:43:35,23.16,49.73,36.45
S1848,Edificio A,2024-10-25 19:56:35,20.03,43.09,31.46
S1362,Edificio B,2024-10-25 17:23:35,16.28,40.15,16.7
S9490,Sótano,2024-10-26 02:01:35,18.16,59.02,58.09
S4224,Exteriores,2024-10-25 22:30:35,16.34,32.85,66.1
S4217,Edificio A,2024-10-26 07:28:35,28.27,49.34,63.63
S9941,Exteriores,2024-10-26 14:32:35,24.97,72.98,94.84
S5143,Sótano,2024-10-26 14:33:35,26.62,78.57,27.25
S1065,Edificio A,2024-10-26 03:19:35,22.49,67.44,98.52
S1971,Sótano,2024-10-25 16:42:35,19.03,34.34,44.41
S7631,Exteriores,2024-10-25 21:03:35,27.85,31.98,50.84
S1799,Edificio A,2024-10-26 04:16:35,20.47,39.87,76.97
S3573,Sótano,2024-10-25 18:39:35,19.97,42.5,62.91
S9718,Exteriores,2024-10-26 16:18:35,25.1,61.11,97.07
S7595,Edificio A,2024-10-25 20:00:35,20.7,78.83,82.07
S7293,Sótano,2024-10-26 04:26:35,19.86,63.33,74.72
S1256,Edificio A,2024-10-25 20:28:35,17.52,41.18,76.55
S2100,Edificio B,2024-10-26 09:45:35,19.15,40.37,50.71
S7947,Sótano,2024-10-26 07:09:35,16.72,48.27,10.06
S5879,Exteriores,2024-10-26 12:20:35,18.84,32.35,87.34
S7775,Sótano,2024-10-26 14:16:35,28.51,49.94,23.37
S4434,Edificio A,2024-10-25 18:28:35,25.19,36.45,41.4
S1500,Edificio A,2024-10-25 18:16:35,23.6,45.67,78.23
S2062,Edificio B,2024-10-26 00:00:35,27.57,32.31,27.74
S4258,Exteriores,2024-10-25 19:18:35,25.27,39.92,48.52
S3594,Edificio B,2024-10-25 21:50:35,22.75,44.85,89.7
S5105,Edificio A,2024-10-26 16:27:35,28.97,34.4,25.38
S1228,Edificio A,2024-10-26 12:48:35,22.06,40.35,65.03
S1299,Edificio B,2024-10-26 15:13:35,21.54,59.68,29.89
S1728,Exteriores,2024-10-26 13:53:35,21.85,54.9,83.52
S8913,Edificio A,2024-10-26 06:54:35,28.76,53.21,31.14
S6074,Exteriores,2024-10-25 21:50:35,24.98,79.55,58.01
S9158,Edificio A,2024-10-26 13:26:35,29.25,48.64,98.11
S3439,Sótano,2024-10-26 00:13:35,22.28,70.63,17.4
S6071,Edificio A,2024-10-25 19:48:35,16.53,77.4,15.13
S7263,Edificio B,2024-10-26 10:38:35,27.26,66.71,74.81
S3411,Exteriores,2024-10-26 16:15:35,22.41,32.19,15.05
S2108,Edificio B,2024-10-26 05:48:35,22.15,76.75,19.77
S9977,Exteriores,2024-10-25 20:33:35,27.57,63.51,96.35
S1690,Edificio B,2024-10-26 14:23:35,24.05,48.77,45.3
S2496,Sótano,2024-10-26 11:50:35,24.13,39.08,77.71
S9661,Edificio B,2024-10-26 04:20:35,27.45,53.54,83.52
S1076,Edificio B,2024-10-26 16:34:35,19.39,39.99,12.61
S3399,Edificio A,2024-10-25 18:05:35,16.03,47.48,62.54
S8375,Edificio B,2024-10-25 22:41:35,15.66,62.16,12.4
S9850,Edificio B,2024-10-25 23:27:35,20.67,33.18,59.27
S4091,Exteriores,2024-10-26 04:24:35,29.91,46.83,63.24
S5748,Edificio A,2024-10-25 19:11:35,25.97,62.49,57.17
S9976,Sótano,2024-10-25 23:05:35,17.3,78.68,52.82
S4929,Sótano,2024-10-25 17:04:35,20.53,38.07,73.87
S5034,Sótano,2024-10-25 18:59:35,21.07,51.78,75.16
S1603,Edificio A,2024-10-26 01:15:35,20.18,57.43,35.65
S6686,Exteriores,2024-10-26 04:24:35,18.35,43.85,33.37
S5681,Edificio B,2024-10-26 08:09:35,27.13,34.22,34.04
S6428,Sótano,2024-10-26 01:13:35,18.39,48.78,19.29
S3887,Exteriores,2024-10-26 07:08:35,23.81,47.99,39.04
S2414,Sótano,2024-10-26 04:05:35,17.45,65.96,13.61
S2459,Edificio B,2024-10-25 22:59:35,29.37,53.08,65.97
S5898,Edificio A,2024-10-26 04:32:35,20.45,55.58,50.49
S1878,Edificio A,2024-10-26 12:42:35,18.31,61.59,63.04
S9566,Edificio A,2024-10-26 09:45:35,28.82,56.41,66.76
S3446,Edificio B,2024-10-26 10:50:35,24.92,59.2,86.74
S6529,Edificio A,2024-10-26 02:42:35,21.27,30.46,30.81
S4734,Exteriores,2024-10-26 14:26:35,23.72,54.53,66.69
S5210,Sótano,2024-10-26 01:48:35,18.06,68.92,92.94
S3611,Sótano,2024-10-26 03:50:35,20.57,50.4,58.12
S3861,Edificio A,2024-10-25 19:35:35,17.61,78.14,41.39
S2888,Edificio B,2024-10-26 04:24:35,27.58,53.75,10.54
S2390,Sótano,2024-10-26 16:24:35,15.74,44.05,74.04
S3190,Edificio B,2024-10-26 16:15:35,16.34,43.4,82.44
S2324,Exteriores,2024-10-26 02:25:35,28.8,75.05,33.76
S9212,Exteriores,2024-10-26 02:05:35,23.35,32.34,18.73
S8264,Sótano,2024-10-26 11:43:35,28.22,54.4,16.1
S1370,Sótano,2024-10-26 04:51:35,21.08,63.74,10.06
S7849,Exteriores,2024-10-26 08:02:35,22.81,41.74,27.42
S2539,Sótano,2024-10-26 04:38:35,15.13,69.18,10.55
S1144,Sótano,2024-10-26 02:26:35,26.05,69.81,96.84
S8751,Edificio A,2024-10-26 12:58:35,28.77,33.68,63.87
S7012,Edificio B,2024-10-26 09:45:35,18.26,75.58,43.39
S8907,Sótano,2024-10-25 18:16:35,25.4,69.19,19.34
S1512,Exteriores,2024-10-26 13:36:35,23.49,61.37,30.99
S8601,Exteriores,2024-10-25 18:14:35,19.96,44.09,47.5
S8591,Exteriores,2024-10-26 15:14:35,24.47,37.89,43.77
S3694,Edificio B,2024-10-26 02:33:35,22.23,62.6,19.11
S3874,Exteriores,2024-10-25 19:11:35,21.55,47.09,58.93
S8561,Edificio B,2024-10-26 15:46:35,26.91,75.58,83.9
S3002,Edificio B,2024-10-26 02:42:35,25.74,79.52,51.79
S3968,Sótano,2024-10-26 11:42:35,28.08,46.48,47.2
S2551,Sótano,2024-10-26 01:24:35,28.86,54.44,61.25
S1360,Sótano,2024-10-26 03:27:35,15.34,32.31,81.64
S8245,Edificio B,2024-10-26 01:12:35,23.07,52.39,10.24
S4234,Sótano,2024-10-25 23:44:35,20.25,56.9,27.73
S9496,Edificio B,2024-10-25 21:07:35,16.38,31.98,46.92
S6064,Sótano,2024-10-26 02:19:35,17.85,77.09,14.58
S3873,Exteriores,2024-10-26 14:01:35,20.88,35.59,20.89
S8477,Exteriores,2024-10-26 13:26:35,19.06,68.44,32.96
S7986,Exteriores,2024-10-25 23:55:35,15.38,48.09,90.18
S3751,Edificio A,2024-10-25 17:52:35,18.34,38.06,26.48
